,word,importance_norm,true_label,abstract_text,predicted_proba,doi,abstract_text_len,avg_predict_proba,global_avg_importance,importance_scaled,global_avg_importance_scaled,global_lime_importance_scaled,global_homogeneity_importance_scaled,is_inconsistent,importance_diff
10496,tf,,,,,,,,,,0.4761467454230357,,,,
10497,theoretic,,,,,,,,,,0.488576311575545,,,,
10498,shadowed,,,,,,,,,,0.4986380617968957,,,,
10499,analogical,,,,,,,,,,0.4914615106497662,,,,
10500,classifier,,,,,,,,,,0.5819520443333519,,,,
10501,linguistic,,,,,,,,,,0.5940750996776001,,,,
10502,transforms,,,,,,,,,,0.4628024892712319,,,,
10503,resort,,,,,,,,,,0.4481540888681974,,,,
10504,aggregating,,,,,,,,,,0.474498646063612,,,,
10505,fuzzy,,,,,,,,,,0.4584490946829,,,,
10506,fractional,,,,,,,,,,0.370634984554679,,,,
10507,caputo,,,,,,,,,,0.4691411431032448,,,,
10508,solve,,,,,,,,,,0.4639357953789704,,,,
10509,cautious,,,,,,,,,,0.5925997481081091,,,,
10510,fréchet,,,,,,,,,,0.4791330752044991,,,,
10511,if,,,,,,,,,,0.4925287821599733,,,,
10512,then,,,,,,,,,,0.4927588327827528,,,,
10513,imprecise,,,,,,,,,,0.5836876734780883,,,,
10514,endometritis,,,,,,,,,,0.4495857946637542,,,,
10515,ampicillin,,,,,,,,,,0.4858583733508927,,,,
10516,climbing,,,,,,,,,,0.4454137391141888,,,,
10517,externalization,,,,,,,,,,0.4536557843953748,,,,
10518,tragedy,,,,,,,,,,0.4629061593976349,,,,
10519,transboundary,,,,,,,,,,0.5808957152699632,,,,
10520,ford,,,,,,,,,,0.4992922429193562,,,,
10521,learns,,,,,,,,,,0.4700192587984597,,,,
10522,radiomic,,,,,,,,,,0.5777948102260035,,,,
10523,cd26,,,,,,,,,,0.6440992758174304,,,,
10524,everyone,,,,,,,,,,0.6094740192989287,,,,
10525,dominating,,,,,,,,,,0.4289559504242843,,,,
10526,rewritten,,,,,,,,,,0.4409028665617001,,,,
10527,alleged,,,,,,,,,,0.4576388882378683,,,,
10528,mdp,,,,,,,,,,0.4415908626242624,,,,
10529,nn,,,,,,,,,,0.496796278638425,,,,
10530,how,,,,,,,,,,0.607403222084494,,,,
10531,attacker,,,,,,,,,,0.506766381929804,,,,
10532,notion,,,,,,,,,,0.5717368154129545,,,,
10533,epistemic,,,,,,,,,,0.5687387921591815,,,,
10534,java,,,,,,,,,,0.4817794061085227,,,,
10535,multiparty,,,,,,,,,,0.5014554193672178,,,,
10536,tutorial,,,,,,,,,,0.5638371899534587,,,,
10537,reachability,,,,,,,,,,0.4884514596481395,,,,
10538,interactions,,,,,,,,,,0.4928530799490023,,,,
10539,shuffle,,,,,,,,,,0.5075509510615532,,,,
10540,workflow,,,,,,,,,,0.561494280201797,,,,
10541,contract,,,,,,,,,,0.4632961733577985,,,,
10542,primitive,,,,,,,,,,0.4845469484226248,,,,
10543,apec,,,,,,,,,,0.4540858173887803,,,,
10544,motorized,,,,,,,,,,0.4694801188710107,,,,
10545,ohca,,,,,,,,,,0.3289145379809133,,,,
10546,bus,,,,,,,,,,0.6100811262111692,,,,
10547,cyp1b1,,,,,,,,,,0.4831151831877012,,,,
10548,hypertrophic,,,,,,,,,,0.5062075071412457,,,,
10549,company,,,,,,,,,,0.4669279256386871,,,,
10550,simultaneously,,,,,,,,,,0.4570898039313888,,,,
10551,alliance,,,,,,,,,,0.4562134543695655,,,,
10552,git,,,,,,,,,,0.4402495428120279,,,,
10553,involvement,,,,,,,,,,0.4703463877267917,,,,
10554,havoc,,,,,,,,,,0.612750111130643,,,,
10555,consistently,,,,,,,,,,0.5916485450094027,,,,
10556,dense,,,,,,,,,,0.5422970923165464,,,,
10557,accelerator,,,,,,,,,,0.4891732396126307,,,,
10558,thread,,,,,,,,,,0.4659283390128514,,,,
10559,threading,,,,,,,,,,0.5145389730857439,,,,
10560,linolenic,,,,,,,,,,0.4798837856639606,,,,
10561,altmetric,,,,,,,,,,0.758520603581998,,,,
10562,presence,,,,,,,,,,0.457343792896089,,,,
10563,dbd,,,,,,,,,,0.4730774666832587,,,,
10564,hop,,,,,,,,,,0.4863521382695173,,,,
10565,scanned,,,,,,,,,,0.4577266456989388,,,,
10566,governments,,,,,,,,,,0.4646523356700816,,,,
10567,centred,,,,,,,,,,0.4643092439102974,,,,
10568,chromatographic,,,,,,,,,,0.4749027028280115,,,,
10569,splitting,,,,,,,,,,0.4767720875131762,,,,
10570,application,,,,,,,,,,0.4934645503587203,,,,
10571,overhead,,,,,,,,,,0.4863993301489695,,,,
10572,checkpoint,,,,,,,,,,0.5080397190915136,,,,
10573,hpc,,,,,,,,,,0.4208585966363545,,,,
10574,eigen,,,,,,,,,,0.4896815580542304,,,,
10575,integro,,,,,,,,,,0.4889407608941236,,,,
10576,differential,,,,,,,,,,0.5205650725545574,,,,
10577,numerical,,,,,,,,,,0.5880403352786678,,,,
10578,wavelet,,,,,,,,,,0.4403463944244206,,,,
10579,merged,,,,,,,,,,0.4670977423857669,,,,
10580,kinematics,,,,,,,,,,0.4443786448201123,,,,
10581,tsunami,,,,,,,,,,0.4556214098773061,,,,
10582,rainfall,,,,,,,,,,0.4416071501887622,,,,
10583,multitasking,,,,,,,,,,0.4778945846190257,,,,
10584,localized,,,,,,,,,,0.4610845933248693,,,,
10585,petersburg,,,,,,,,,,0.4881723148320791,,,,
10586,url,,,,,,,,,,0.6054546542652042,,,,
10587,fact,,,,,,,,,,0.5709780509961915,,,,
10588,instrumentation,,,,,,,,,,0.4405522769826273,,,,
10589,rbf,,,,,,,,,,0.4519716031092216,,,,
10590,optimum,,,,,,,,,,0.5775721886086522,,,,
10591,commercialized,,,,,,,,,,0.4806422930328748,,,,
10592,cardinality,,,,,,,,,,0.5087677280401279,,,,
10593,collectively,,,,,,,,,,0.593092434752371,,,,
10594,modern,,,,,,,,,,0.4990781893579781,,,,
10595,entangled,,,,,,,,,,0.506615398979521,,,,
10596,distributing,,,,,,,,,,0.4990713116398462,,,,
10597,crop,,,,,,,,,,0.4680958597663354,,,,
10598,beet,,,,,,,,,,0.4792467071314217,,,,
10599,spring,,,,,,,,,,0.5903966587819007,,,,
10600,luggage,,,,,,,,,,0.4636559598548375,,,,
10601,optional,,,,,,,,,,0.4739501662178624,,,,
10602,conveyor,,,,,,,,,,0.4769300114951864,,,,
10603,oes,,,,,,,,,,0.4898537082558976,,,,
10604,biostatisticians,,,,,,,,,,0.4193267753370628,,,,
10605,paediatric,,,,,,,,,,0.5949267467029382,,,,
10606,stuck,,,,,,,,,,0.4233495037124961,,,,
10607,uniformly,,,,,,,,,,0.5864192396420145,,,,
10608,expansion,,,,,,,,,,0.4585968814681043,,,,
10609,computable,,,,,,,,,,0.4960929617584213,,,,
10610,context,,,,,,,,,,0.4594421797777896,,,,
10611,recursively,,,,,,,,,,0.4830108369315251,,,,
10612,sensitive,,,,,,,,,,0.5229973030487023,,,,
10613,good,,,,,,,,,,0.5736486962778278,,,,
10614,sweep,,,,,,,,,,0.4977142383879802,,,,
10615,deterministic,,,,,,,,,,0.5800162212855282,,,,
10616,sweeping,,,,,,,,,,0.5919311907216209,,,,
10617,bounded,,,,,,,,,,0.5198009496942269,,,,
10618,thromboprophylaxis,,,,,,,,,,0.6353010920018982,,,,
10619,bag,,,,,,,,,,0.4676461124684707,,,,
10620,pouch,,,,,,,,,,0.484096391502121,,,,
10621,automatically,,,,,,,,,,0.4628276022962536,,,,
10622,lockdown,,,,,,,,,,0.5918669483881955,,,,
10623,strictness,,,,,,,,,,0.5804590258330378,,,,
10624,spraying,,,,,,,,,,0.4742465182490063,,,,
10625,lakh,,,,,,,,,,0.579111879452948,,,,
10626,diplomatic,,,,,,,,,,0.4650129254557433,,,,
10627,1920s,,,,,,,,,,0.4541139781962089,,,,
10628,stringent,,,,,,,,,,0.6010862977874187,,,,
10629,tracker,,,,,,,,,,0.4665040160595923,,,,
10630,angeles,,,,,,,,,,0.60146310455402,,,,
10631,policing,,,,,,,,,,0.4154018742196048,,,,
10632,lone,,,,,,,,,,0.4592687031557729,,,,
10633,isomorphism,,,,,,,,,,0.4851453177742137,,,,
10634,glasgow,,,,,,,,,,0.5934767914105872,,,,
10635,grammar,,,,,,,,,,0.5791510888568472,,,,
10636,categorial,,,,,,,,,,0.4247927622192322,,,,
10637,generalized,,,,,,,,,,0.5937031202747804,,,,
10638,consistency,,,,,,,,,,0.6011503988799105,,,,
10639,rewriting,,,,,,,,,,0.4195977250363771,,,,
10640,unannounced,,,,,,,,,,0.479449233930711,,,,
10641,kfmc,,,,,,,,,,0.4951105604546333,,,,
10642,nanofibers,,,,,,,,,,0.6030141592744198,,,,
10643,substantiate,,,,,,,,,,0.4580046389028864,,,,
10644,hyposmia,,,,,,,,,,0.6322921497574856,,,,
10645,hypoxemia,,,,,,,,,,0.5652377259688754,,,,
10646,fd,,,,,,,,,,0.406782877049705,,,,
10647,fractal,,,,,,,,,,0.4397450812653298,,,,
10648,methylene,,,,,,,,,,0.4616592637832437,,,,
10649,embeddedness,,,,,,,,,,0.4497845301623422,,,,
10650,arbitrage,,,,,,,,,,0.4718472994719218,,,,
10651,pursuing,,,,,,,,,,0.4711006816822434,,,,
10652,etts,,,,,,,,,,0.4877621434199324,,,,
10653,vap,,,,,,,,,,0.5184650403327002,,,,
10654,pic,,,,,,,,,,0.6236655512550962,,,,
10655,ecosystem,,,,,,,,,,0.4762142928293635,,,,
10656,axiom,,,,,,,,,,0.573227014052474,,,,
10657,prover,,,,,,,,,,0.5626488383522594,,,,
10658,python,,,,,,,,,,0.5840529342435006,,,,
10659,polymorphic,,,,,,,,,,0.5999704796791234,,,,
10660,normal,,,,,,,,,,0.570546566283554,,,,
10661,generator,,,,,,,,,,0.4630047527182634,,,,
10662,packing,,,,,,,,,,0.4612422746700759,,,,
10663,sorting,,,,,,,,,,0.5771876724766538,,,,
10664,uniform,,,,,,,,,,0.5679102502822055,,,,
10665,cube,,,,,,,,,,0.4789300799968345,,,,
10666,adt,,,,,,,,,,0.5933272658931839,,,,
10667,predicate,,,,,,,,,,0.5803021168938645,,,,
10668,original,,,,,,,,,,0.7371487555404186,,,,
10669,smt,,,,,,,,,,0.4036613593012106,,,,
10670,even,,,,,,,,,,0.5728955320994453,,,,
10671,superposition,,,,,,,,,,0.4678284321277788,,,,
10672,ordering,,,,,,,,,,0.4404802501366833,,,,
10673,bpp,,,,,,,,,,0.4884226078460871,,,,
10674,traffic,,,,,,,,,,0.6088139066842735,,,,
10675,definition,,,,,,,,,,0.4471924536251421,,,,
10676,neurorehabilitation,,,,,,,,,,0.4344702422392816,,,,
10677,sat,,,,,,,,,,0.4476722451262356,,,,
10678,navigate,,,,,,,,,,0.4538303441235105,,,,
10679,cdcl,,,,,,,,,,0.5010673482007317,,,,
10680,theoretical,,,,,,,,,,0.5661529103924416,,,,
10681,prosumers,,,,,,,,,,0.5074874123016788,,,,
10682,ert,,,,,,,,,,0.5041692744792203,,,,
10683,oie,,,,,,,,,,0.4578770624189388,,,,
10684,multilateral,,,,,,,,,,0.4522644130833111,,,,
10685,lending,,,,,,,,,,0.5048791080566457,,,,
10686,multilayer,,,,,,,,,,0.4678756193423177,,,,
10687,socio,,,,,,,,,,0.4583947952272451,,,,
10688,epidemiologically,,,,,,,,,,0.604048194662496,,,,
10689,decontaminate,,,,,,,,,,0.6298468122956282,,,,
10690,kc,,,,,,,,,,0.4876609541010248,,,,
10691,museum,,,,,,,,,,0.4696937366721379,,,,
10692,students,,,,,,,,,,0.493726585167757,,,,
10693,multimodal,,,,,,,,,,0.4662852060083038,,,,
10694,grading,,,,,,,,,,0.5862032723283233,,,,
10695,adversarial,,,,,,,,,,0.4775540300288901,,,,
10696,moocs,,,,,,,,,,0.4805060471078382,,,,
10697,watching,,,,,,,,,,0.4828714536374714,,,,
10698,spatial,,,,,,,,,,0.4743383215195482,,,,
10699,dissatisfaction,,,,,,,,,,0.4627513304376847,,,,
10700,lad,,,,,,,,,,0.4204767995829828,,,,
10701,ghana,,,,,,,,,,0.4230895263594183,,,,
10702,misaligned,,,,,,,,,,0.502299425323602,,,,
10703,cipher,,,,,,,,,,0.4970295701898473,,,,
10704,privacy,,,,,,,,,,0.5044693155320661,,,,
10705,tunnel,,,,,,,,,,0.4610456109118575,,,,
10706,autonomously,,,,,,,,,,0.4780491266770847,,,,
10707,withstand,,,,,,,,,,0.4559430334888485,,,,
10708,kiosk,,,,,,,,,,0.4631491561633369,,,,
10709,geography,,,,,,,,,,0.6070291029531742,,,,
10710,carbon,,,,,,,,,,0.4767346118555786,,,,
10711,relying,,,,,,,,,,0.4694071300508322,,,,
10712,collision,,,,,,,,,,0.4715648441783413,,,,
10713,crime,,,,,,,,,,0.3639052589837979,,,,
10714,stock,,,,,,,,,,0.6333722268827322,,,,
10715,rejected,,,,,,,,,,0.4600601973339606,,,,
10716,excellence,,,,,,,,,,0.4521382247990906,,,,
10717,bot,,,,,,,,,,0.4376651541682195,,,,
10718,browser,,,,,,,,,,0.5909632968547363,,,,
10719,inventory,,,,,,,,,,0.6123889605209194,,,,
10720,expository,,,,,,,,,,0.4436041158067132,,,,
10721,nonequivalent,,,,,,,,,,0.4484766834230891,,,,
10722,invented,,,,,,,,,,0.4611030113304148,,,,
10723,minimalist,,,,,,,,,,0.4827440970522882,,,,
10724,ambition,,,,,,,,,,0.4704638200483058,,,,
10725,pck,,,,,,,,,,0.5099412093977032,,,,
10726,bronchogram,,,,,,,,,,0.6076291739556461,,,,
10727,special,,,,,,,,,,0.5185633212560719,,,,
10728,teicoplanin,,,,,,,,,,0.676385665634879,,,,
10729,cmin,,,,,,,,,,0.4850243697431282,,,,
10730,perceivable,,,,,,,,,,0.4686782823346433,,,,
10731,discontinuity,,,,,,,,,,0.4605422184473706,,,,
10732,legally,,,,,,,,,,0.4714717417819005,,,,
10733,finance,,,,,,,,,,0.4750565009655392,,,,
10734,dark,,,,,,,,,,0.4560430419400969,,,,
10735,neuroticism,,,,,,,,,,0.6542896188582703,,,,
10736,eppm,,,,,,,,,,0.4850193047180182,,,,
10737,optimizers,,,,,,,,,,0.4587770841860759,,,,
10738,speculator,,,,,,,,,,0.476345194421127,,,,
10739,bitcoins,,,,,,,,,,0.4967625079805353,,,,
10740,ratg13,,,,,,,,,,0.7132845709955773,,,,
10741,contributed,,,,,,,,,,0.4547979396538943,,,,
10742,mismatch,,,,,,,,,,0.4638721659898084,,,,
10743,suffer,,,,,,,,,,0.4640023942249742,,,,
10744,hunger,,,,,,,,,,0.4360993342820718,,,,
10745,poverty,,,,,,,,,,0.4427412552782299,,,,
10746,unfortunate,,,,,,,,,,0.4485262542695651,,,,
10747,toilet,,,,,,,,,,0.6749004543977359,,,,
10748,aco,,,,,,,,,,0.4882263743822017,,,,
10749,endoscopy,,,,,,,,,,0.6168979440816034,,,,
10750,ercp,,,,,,,,,,0.4108613979044215,,,,
10751,enteroscopy,,,,,,,,,,0.426480505881285,,,,
10752,triaging,,,,,,,,,,0.6170268026016861,,,,
10753,tgc,,,,,,,,,,0.4894353069065045,,,,
10754,ssti,,,,,,,,,,0.4842443638360065,,,,
10755,dcd,,,,,,,,,,0.4750911554976031,,,,
10756,heel,,,,,,,,,,0.4328554246098099,,,,
10757,phh,,,,,,,,,,0.4432579918903099,,,,
10758,pressured,,,,,,,,,,0.4672000136294709,,,,
10759,landslide,,,,,,,,,,0.4626491293278385,,,,
10760,govern,,,,,,,,,,0.4570577838850842,,,,
10761,kd,,,,,,,,,,0.4604763701359955,,,,
10762,trivial,,,,,,,,,,0.4575087485531224,,,,
10763,deemed,,,,,,,,,,0.4604923390856914,,,,
10764,dol,,,,,,,,,,0.3764190679315655,,,,
10765,7th,,,,,,,,,,0.6264665255940058,,,,
10766,heater,,,,,,,,,,0.4699509882447406,,,,
10767,honeycomb,,,,,,,,,,0.4471523123605085,,,,
10768,graduate,,,,,,,,,,0.4825549780227707,,,,
10769,resuscitator,,,,,,,,,,0.4538647734987489,,,,
10770,piece,,,,,,,,,,0.5479704636029941,,,,
10771,inflating,,,,,,,,,,0.4910623469531674,,,,
10772,employment,,,,,,,,,,0.4957847268154722,,,,
10773,solenoid,,,,,,,,,,0.4042266944577912,,,,
10774,rci,,,,,,,,,,0.4841162194609842,,,,
10775,portable,,,,,,,,,,0.5660232008865305,,,,
10776,educate,,,,,,,,,,0.4671786285854962,,,,
10777,professionally,,,,,,,,,,0.4719653207422123,,,,
10778,keep,,,,,,,,,,0.4581111093900651,,,,
10779,interdependence,,,,,,,,,,0.4658120042025317,,,,
10780,volunteering,,,,,,,,,,0.4005634913079174,,,,
10781,landlord,,,,,,,,,,0.4821265878477563,,,,
10782,webinars,,,,,,,,,,0.5915724124528707,,,,
10783,makers,,,,,,,,,,0.4760157155159299,,,,
10784,petri,,,,,,,,,,0.5813217613297312,,,,
10785,locality,,,,,,,,,,0.5872529502578323,,,,
10786,wallace,,,,,,,,,,0.4723761647523536,,,,
10787,unmanned,,,,,,,,,,0.4823460677477444,,,,
10788,aircraft,,,,,,,,,,0.625490153406203,,,,
10789,uniquely,,,,,,,,,,0.5724243631512675,,,,
10790,mu,,,,,,,,,,0.4793973393010264,,,,
10791,inspired,,,,,,,,,,0.4608459900405282,,,,
10792,generalizes,,,,,,,,,,0.4946018698107051,,,,
10793,iteration,,,,,,,,,,0.4666888792798263,,,,
10794,cri,,,,,,,,,,0.6735408401412317,,,,
10795,sdg,,,,,,,,,,0.3936523933856719,,,,
10796,ebp,,,,,,,,,,0.4099897988551508,,,,
10797,wps,,,,,,,,,,0.5087258738190608,,,,
10798,deepen,,,,,,,,,,0.4528456360614883,,,,
10799,symmetric,,,,,,,,,,0.4617654614351854,,,,
10800,titanium,,,,,,,,,,0.490845175105886,,,,
10801,informative,,,,,,,,,,0.5710134551437709,,,,
10802,feedforward,,,,,,,,,,0.4812977955893416,,,,
10803,iedb,,,,,,,,,,0.6069067659448915,,,,
10804,elbow,,,,,,,,,,0.4091995396758934,,,,
10805,pst,,,,,,,,,,0.4107378530575731,,,,
10806,ppl,,,,,,,,,,0.464055431880094,,,,
10807,provocation,,,,,,,,,,0.4696778667965104,,,,
10808,promotor,,,,,,,,,,0.4878380136594735,,,,
10809,banking,,,,,,,,,,0.4571232700244616,,,,
10810,territorial,,,,,,,,,,0.5795775631762261,,,,
10811,agricultural,,,,,,,,,,0.4423645664350508,,,,
10812,archetype,,,,,,,,,,0.6401389251131522,,,,
10813,bengaluru,,,,,,,,,,0.4360669862044628,,,,
10814,chasing,,,,,,,,,,0.460450832303874,,,,
10815,revisits,,,,,,,,,,0.4733979406626782,,,,
10816,evil,,,,,,,,,,0.4149274946087264,,,,
10817,revolution,,,,,,,,,,0.4262318040296828,,,,
10818,serogroups,,,,,,,,,,0.4734563750931011,,,,
10819,f18,,,,,,,,,,0.4339440379799195,,,,
10820,etec,,,,,,,,,,0.4650569638409143,,,,
10821,neoplastic,,,,,,,,,,0.4774995653799503,,,,
10822,mnes,,,,,,,,,,0.4587787100923841,,,,
10823,intangible,,,,,,,,,,0.4634864941062928,,,,
10824,parity,,,,,,,,,,0.4922534400098222,,,,
10825,donation,,,,,,,,,,0.5831426704959743,,,,
10826,capsaicin,,,,,,,,,,0.4844832978917299,,,,
10827,filament,,,,,,,,,,0.5923773606581055,,,,
10828,181a,,,,,,,,,,0.460103131540809,,,,
10829,myopic,,,,,,,,,,0.4225974594987791,,,,
10830,academy,,,,,,,,,,0.5780857287027112,,,,
10831,paw,,,,,,,,,,0.5060909534386231,,,,
10832,recession,,,,,,,,,,0.4642650392189811,,,,
10833,unemployed,,,,,,,,,,0.5018232654426784,,,,
10834,necessity,,,,,,,,,,0.5777642207997653,,,,
10835,cryptocurrencies,,,,,,,,,,0.6280157256277845,,,,
10836,eth,,,,,,,,,,0.4678959073345003,,,,
10837,ripple,,,,,,,,,,0.4685215534192775,,,,
10838,hedge,,,,,,,,,,0.599718084246192,,,,
10839,nhl,,,,,,,,,,0.4108608039671448,,,,
10840,mat,,,,,,,,,,0.3505545135645405,,,,
10841,estradiol,,,,,,,,,,0.4443511809961613,,,,
10842,17β,,,,,,,,,,0.4491012608710591,,,,
10843,holistic,,,,,,,,,,0.4223272085326863,,,,
10844,framed,,,,,,,,,,0.4673144549743373,,,,
10845,dash,,,,,,,,,,0.4748607897314643,,,,
10846,mc4r,,,,,,,,,,0.5690429812341802,,,,
10847,surgery,,,,,,,,,,0.454097240289439,,,,
10848,ifrs,,,,,,,,,,0.6178127207446615,,,,
10849,formative,,,,,,,,,,0.4684054803782933,,,,
10850,reviewing,,,,,,,,,,0.4349349430774945,,,,
10851,monolith,,,,,,,,,,0.35404967108198,,,,
10852,deformation,,,,,,,,,,0.4746861931749504,,,,
10853,although,,,,,,,,,,0.6113005235166002,,,,
10854,inequality,,,,,,,,,,0.6326788423134446,,,,
10855,teacher,,,,,,,,,,0.45559836729096,,,,
10856,robots,,,,,,,,,,0.4767525682747622,,,,
10857,customers,,,,,,,,,,0.4911887838114279,,,,
10858,ecco2r,,,,,,,,,,0.5810759328454469,,,,
10859,ventriculitis,,,,,,,,,,0.3833102851137533,,,,
10860,cystectomy,,,,,,,,,,0.5040032117121447,,,,
10861,grinding,,,,,,,,,,0.494862453540466,,,,
10862,ff,,,,,,,,,,0.4472870997859091,,,,
10863,archived,,,,,,,,,,0.4615217569662184,,,,
10864,proportional,,,,,,,,,,0.4946622177656099,,,,
10865,bedside,,,,,,,,,,0.5871091738282952,,,,
10866,granulation,,,,,,,,,,0.4261314940074525,,,,
10867,bsg,,,,,,,,,,0.6404148921625183,,,,
10868,expectant,,,,,,,,,,0.4777909800923674,,,,
10869,lbl,,,,,,,,,,0.4490951549677593,,,,
10870,oa,,,,,,,,,,0.4713384805677791,,,,
10871,natal,,,,,,,,,,0.4130124893833868,,,,
10872,npi,,,,,,,,,,0.6248434511161558,,,,
10873,tachyzoites,,,,,,,,,,0.4596186386848866,,,,
10874,mmhg,,,,,,,,,,0.5747175824111834,,,,
10875,bachelor,,,,,,,,,,0.4642000331724905,,,,
10876,regenerative,,,,,,,,,,0.5651469664709041,,,,
10877,adjunct,,,,,,,,,,0.6010434623701095,,,,
10878,tpe,,,,,,,,,,0.4545252957257428,,,,
10879,quantifying,,,,,,,,,,0.4615285922684364,,,,
10880,nonmalignant,,,,,,,,,,0.4805532077360888,,,,
10881,reconnection,,,,,,,,,,0.4084449114332855,,,,
10882,incurs,,,,,,,,,,0.4795090760952609,,,,
10883,recreation,,,,,,,,,,0.4300190706777975,,,,
10884,enthusiast,,,,,,,,,,0.4497303934103449,,,,
10885,urban,,,,,,,,,,0.5013577380717256,,,,
10886,salience,,,,,,,,,,0.4302621935020996,,,,
10887,perspective,,,,,,,,,,0.4558504216060677,,,,
10888,fragility,,,,,,,,,,0.4206658881379073,,,,
10889,teach,,,,,,,,,,0.4767611216952661,,,,
10890,zip,,,,,,,,,,0.6175628434852967,,,,
10891,strike,,,,,,,,,,0.4549865480895585,,,,
10892,consumers,,,,,,,,,,0.4767446852929295,,,,
10893,cash,,,,,,,,,,0.4792702452371418,,,,
10894,inflow,,,,,,,,,,0.4445068487256991,,,,
10895,banks,,,,,,,,,,0.4968657313529196,,,,
10896,manuscript,,,,,,,,,,0.625489250480284,,,,
10897,fare,,,,,,,,,,0.4421671155943287,,,,
10898,uam,,,,,,,,,,0.4901214375812839,,,,
10899,unemployment,,,,,,,,,,0.6036709104094009,,,,
10900,solvency,,,,,,,,,,0.4542804093688577,,,,
10901,nevada,,,,,,,,,,0.4909969498313562,,,,
10902,spherical,,,,,,,,,,0.5656178886961651,,,,
10903,electrophysiology,,,,,,,,,,0.4307532801405611,,,,
10904,conscientious,,,,,,,,,,0.5219170900728343,,,,
10905,fluctuation,,,,,,,,,,0.4561956383871743,,,,
10906,normoglycemia,,,,,,,,,,0.4910730341028992,,,,
10907,irf5,,,,,,,,,,0.4957465892931014,,,,
10908,tec,,,,,,,,,,0.4477078624116122,,,,
10909,ventriculomegaly,,,,,,,,,,0.4900341924091362,,,,
10910,mta,,,,,,,,,,0.4485704161689745,,,,
10911,interim,,,,,,,,,,0.5963206268913752,,,,
10912,stood,,,,,,,,,,0.4698769730310728,,,,
10913,nation,,,,,,,,,,0.6007356878853645,,,,
10914,dermatologic,,,,,,,,,,0.6548332644089325,,,,
10915,resembles,,,,,,,,,,0.451455705995583,,,,
10916,distinguishing,,,,,,,,,,0.4550716588317702,,,,
10917,pink,,,,,,,,,,0.4527469320278663,,,,
10918,grey,,,,,,,,,,0.5980622393372781,,,,
10919,acupuncture,,,,,,,,,,0.4143827619138984,,,,
10920,booming,,,,,,,,,,0.4885932939920101,,,,
10921,akaike,,,,,,,,,,0.5855659273019085,,,,
10922,bengal,,,,,,,,,,0.4977518866704988,,,,
10923,chl,,,,,,,,,,0.4425529802939199,,,,
10924,sheath,,,,,,,,,,0.492491575057465,,,,
10925,0022,,,,,,,,,,0.4842719223752625,,,,
10926,durable,,,,,,,,,,0.4712048843150387,,,,
10927,kurdish,,,,,,,,,,0.4691567093177249,,,,
10928,snowball,,,,,,,,,,0.5845154852940166,,,,
10929,exudation,,,,,,,,,,0.632594501148326,,,,
10930,sulfonate,,,,,,,,,,0.6110831941324686,,,,
10931,tonsillitis,,,,,,,,,,0.4287362268047552,,,,
10932,sodium,,,,,,,,,,0.469730698688144,,,,
10933,haemorrhage,,,,,,,,,,0.4108629188805688,,,,
10934,haematological,,,,,,,,,,0.6144852570027086,,,,
10935,0007,,,,,,,,,,0.4545260327080402,,,,
10936,helicobacter,,,,,,,,,,0.4854076608817208,,,,
10937,middle,,,,,,,,,,0.5265496148816902,,,,
10938,icr,,,,,,,,,,0.4639384082999562,,,,
10939,comparatively,,,,,,,,,,0.4699318822897131,,,,
10940,unlimited,,,,,,,,,,0.489619328071996,,,,
10941,lics,,,,,,,,,,0.4814459352434506,,,,
10942,collar,,,,,,,,,,0.4338319160669677,,,,
10943,microtubule,,,,,,,,,,0.5927135545762723,,,,
10944,sulfated,,,,,,,,,,0.6272218996870591,,,,
10945,seaweed,,,,,,,,,,0.5992357379496176,,,,
10946,nonpharmaceutical,,,,,,,,,,0.6097867002521338,,,,
10947,counterfactual,,,,,,,,,,0.6007882451093516,,,,
10948,valuing,,,,,,,,,,0.4307004837571226,,,,
10949,thoughtfully,,,,,,,,,,0.4473535361065694,,,,
10950,documentary,,,,,,,,,,0.4782493236533454,,,,
10951,creative,,,,,,,,,,0.4649054349161918,,,,
10952,childcare,,,,,,,,,,0.6336605965990878,,,,
10953,specialization,,,,,,,,,,0.4853893099072031,,,,
10954,fiscal,,,,,,,,,,0.456385188246863,,,,
10955,capacity,,,,,,,,,,0.5647677440725083,,,,
10956,align,,,,,,,,,,0.46072429193726,,,,
10957,reforming,,,,,,,,,,0.4475843922526588,,,,
10958,sector,,,,,,,,,,0.4795293417548434,,,,
10959,concession,,,,,,,,,,0.4939957069116554,,,,
10960,nervous,,,,,,,,,,0.5852578692220596,,,,
10961,path,,,,,,,,,,0.4498340220413661,,,,
10962,participatory,,,,,,,,,,0.4497523767921771,,,,
10963,cchs,,,,,,,,,,0.4400130035502605,,,,
10964,milder,,,,,,,,,,0.6183776493314119,,,,
10965,trophoblast,,,,,,,,,,0.4681040930095741,,,,
10966,cortisol,,,,,,,,,,0.4236315844655833,,,,
10967,neopterin,,,,,,,,,,0.8604003898428494,,,,
10968,endgame,,,,,,,,,,0.4887799002920836,,,,
10969,bolus,,,,,,,,,,0.4715141787394823,,,,
10970,prx,,,,,,,,,,0.5149676240824679,,,,
10971,cxr,,,,,,,,,,0.6400736781803613,,,,
10972,afb,,,,,,,,,,0.4839196862814909,,,,
10973,analogous,,,,,,,,,,0.4618246586329606,,,,
